RentalID,Date,Year,Month,IsSeason,IsWeekend,VehicleType,RentalDays,DailyPriceLKR,TotalPriceLKR,CustomerType,Notes
1143,2023-10-21,2023,10,1,1,Car,4,6050.0,24200.0,,
1144,2023-10-21,2023,10,1,1,Car,2,6050.0,12100.0,,
1145,2023-10-21,2023,10,1,1,Car,1,6050.0,6050.0,,
1146,2023-10-21,2023,10,1,1,Bike,1,1650.0,1650.0,,
1147,2023-10-22,2023,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
1148,2023-10-22,2023,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
1149,2023-10-22,2023,10,1,1,Bike,2,1650.0,3300.0,,
1150,2023-10-22,2023,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
1151,2023-10-22,2023,10,1,1,Tuk Tuk,4,3300.0,13200.0,,
1152,2023-10-23,2023,10,1,0,Car,4,6050.0,24200.0,,
1153,2023-10-23,2023,10,1,0,Car,4,6050.0,24200.0,,
1154,2023-10-23,2023,10,1,0,Bike,4,1650.0,6600.0,,
1155,2023-10-23,2023,10,1,0,Bike,4,1650.0,6600.0,,
1156,2023-10-23,2023,10,1,0,Bike,3,1650.0,4950.0,,
1157,2023-10-23,2023,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
1158,2023-10-23,2023,10,1,0,Bike,1,1650.0,1650.0,,
1159,2023-10-23,2023,10,1,0,Bike,3,1650.0,4950.0,,
1160,2023-10-24,2023,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
1161,2023-10-24,2023,10,1,0,Car,2,6050.0,12100.0,,
1162,2023-10-24,2023,10,1,0,Car,4,6050.0,24200.0,,
1163,2023-10-24,2023,10,1,0,Bike,3,1650.0,4950.0,,
1164,2023-10-24,2023,10,1,0,Car,3,6050.0,18150.0,,
1165,2023-10-24,2023,10,1,0,Car,3,6050.0,18150.0,,
1166,2023-10-24,2023,10,1,0,Bike,1,1650.0,1650.0,,
1167,2023-10-25,2023,10,1,0,Car,2,6050.0,12100.0,,
1168,2023-10-25,2023,10,1,0,Bike,3,1650.0,4950.0,,
1169,2023-10-25,2023,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
1170,2023-10-25,2023,10,1,0,Car,2,6050.0,12100.0,,
1171,2023-10-25,2023,10,1,0,Bike,2,1650.0,3300.0,,
1172,2023-10-26,2023,10,1,0,Car,4,6050.0,24200.0,,
1173,2023-10-26,2023,10,1,0,Car,3,6050.0,18150.0,,
1174,2023-10-26,2023,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
1175,2023-10-26,2023,10,1,0,Car,2,6050.0,12100.0,,
1176,2023-10-26,2023,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
1177,2023-10-27,2023,10,1,0,Car,4,6050.0,24200.0,,
1178,2023-10-27,2023,10,1,0,Bike,1,1650.0,1650.0,,
1179,2023-10-28,2023,10,1,1,Bike,1,1650.0,1650.0,,
1180,2023-10-28,2023,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
1181,2023-10-28,2023,10,1,1,Tuk Tuk,3,3300.0,9900.0,,
1182,2023-10-28,2023,10,1,1,Car,3,6050.0,18150.0,,
1183,2023-10-28,2023,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
1184,2023-10-28,2023,10,1,1,Bike,4,1650.0,6600.0,,
1185,2023-10-29,2023,10,1,1,Car,2,6050.0,12100.0,,
1186,2023-10-29,2023,10,1,1,Car,4,6050.0,24200.0,,
1187,2023-10-29,2023,10,1,1,Bike,2,1650.0,3300.0,,
1188,2023-10-29,2023,10,1,1,Tuk Tuk,2,3300.0,6600.0,,
1189,2023-10-29,2023,10,1,1,Tuk Tuk,1,3300.0,3300.0,,
1190,2023-10-29,2023,10,1,1,Bike,3,1650.0,4950.0,,
1191,2023-10-29,2023,10,1,1,Tuk Tuk,4,3300.0,13200.0,,
1192,2023-10-29,2023,10,1,1,Bike,2,1650.0,3300.0,,
1193,2023-10-29,2023,10,1,1,Bike,3,1650.0,4950.0,,
1194,2023-10-30,2023,10,1,0,Bike,3,1650.0,4950.0,,
1195,2023-10-30,2023,10,1,0,Bike,1,1650.0,1650.0,,
1196,2023-10-30,2023,10,1,0,Car,3,6050.0,18150.0,,
1197,2023-10-30,2023,10,1,0,Bike,1,1650.0,1650.0,,
1198,2023-10-30,2023,10,1,0,Bike,2,1650.0,3300.0,,
1199,2023-10-30,2023,10,1,0,Car,1,6050.0,6050.0,,
1200,2023-10-30,2023,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
1201,2023-10-31,2023,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
1202,2023-10-31,2023,10,1,0,Tuk Tuk,1,3300.0,3300.0,,
1203,2023-10-31,2023,10,1,0,Car,1,6050.0,6050.0,,
1204,2023-10-31,2023,10,1,0,Bike,4,1650.0,6600.0,,
1205,2023-10-31,2023,10,1,0,Bike,3,1650.0,4950.0,,
1206,2023-10-31,2023,10,1,0,Tuk Tuk,3,3300.0,9900.0,,
1207,2023-10-31,2023,10,1,0,Bike,1,1650.0,1650.0,,
1208,2023-10-31,2023,10,1,0,Car,2,6050.0,12100.0,,
1209,2023-10-31,2023,10,1,0,Tuk Tuk,4,3300.0,13200.0,,
1210,2023-11-01,2023,11,1,0,Bike,1,1650.0,1650.0,,
1211,2023-11-01,2023,11,1,0,Bike,3,1650.0,4950.0,,
1212,2023-11-01,2023,11,1,0,Car,4,6050.0,24200.0,,
1213,2023-11-01,2023,11,1,0,Bike,1,1650.0,1650.0,,
1214,2023-11-01,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1215,2023-11-01,2023,11,1,0,Car,1,6050.0,6050.0,,
1216,2023-11-01,2023,11,1,0,Bike,1,1650.0,1650.0,,
1217,2023-11-02,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1218,2023-11-02,2023,11,1,0,Car,3,6050.0,18150.0,,
1219,2023-11-02,2023,11,1,0,Bike,4,1650.0,6600.0,,
1220,2023-11-02,2023,11,1,0,Bike,4,1650.0,6600.0,,
1221,2023-11-02,2023,11,1,0,Car,1,6050.0,6050.0,,
1222,2023-11-02,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1223,2023-11-02,2023,11,1,0,Bike,4,1650.0,6600.0,,
1224,2023-11-03,2023,11,1,0,Bike,4,1650.0,6600.0,,
1225,2023-11-03,2023,11,1,0,Car,1,6050.0,6050.0,,
1226,2023-11-03,2023,11,1,0,Bike,3,1650.0,4950.0,,
1227,2023-11-04,2023,11,1,1,Car,4,6050.0,24200.0,,
1228,2023-11-04,2023,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
1229,2023-11-04,2023,11,1,1,Bike,4,1650.0,6600.0,,
1230,2023-11-04,2023,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
1231,2023-11-05,2023,11,1,1,Bike,3,1650.0,4950.0,,
1232,2023-11-05,2023,11,1,1,Bike,2,1650.0,3300.0,,
1233,2023-11-05,2023,11,1,1,Car,1,6050.0,6050.0,,
1234,2023-11-05,2023,11,1,1,Car,3,6050.0,18150.0,,
1235,2023-11-05,2023,11,1,1,Bike,2,1650.0,3300.0,,
1236,2023-11-05,2023,11,1,1,Bike,3,1650.0,4950.0,,
1237,2023-11-05,2023,11,1,1,Car,4,6050.0,24200.0,,
1238,2023-11-05,2023,11,1,1,Bike,3,1650.0,4950.0,,
1239,2023-11-05,2023,11,1,1,Bike,2,1650.0,3300.0,,
1240,2023-11-05,2023,11,1,1,Tuk Tuk,4,3300.0,13200.0,,
1241,2023-11-06,2023,11,1,0,Bike,2,1650.0,3300.0,,
1242,2023-11-06,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1243,2023-11-06,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1244,2023-11-06,2023,11,1,0,Car,2,6050.0,12100.0,,
1245,2023-11-06,2023,11,1,0,Bike,3,1650.0,4950.0,,
1246,2023-11-06,2023,11,1,0,Bike,2,1650.0,3300.0,,
1247,2023-11-06,2023,11,1,0,Car,2,6050.0,12100.0,,
1248,2023-11-07,2023,11,1,0,Bike,1,1650.0,1650.0,,
1249,2023-11-07,2023,11,1,0,Car,4,6050.0,24200.0,,
1250,2023-11-07,2023,11,1,0,Car,1,6050.0,6050.0,,
1251,2023-11-07,2023,11,1,0,Bike,2,1650.0,3300.0,,
1252,2023-11-07,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1253,2023-11-07,2023,11,1,0,Car,4,6050.0,24200.0,,
1254,2023-11-07,2023,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
1255,2023-11-08,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1256,2023-11-08,2023,11,1,0,Bike,4,1650.0,6600.0,,
1257,2023-11-08,2023,11,1,0,Bike,1,1650.0,1650.0,,
1258,2023-11-08,2023,11,1,0,Bike,4,1650.0,6600.0,,
1259,2023-11-08,2023,11,1,0,Car,3,6050.0,18150.0,,
1260,2023-11-08,2023,11,1,0,Car,3,6050.0,18150.0,,
1261,2023-11-09,2023,11,1,0,Car,1,6050.0,6050.0,,
1262,2023-11-09,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1263,2023-11-09,2023,11,1,0,Bike,4,1650.0,6600.0,,
1264,2023-11-10,2023,11,1,0,Bike,4,1650.0,6600.0,,
1265,2023-11-10,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1266,2023-11-10,2023,11,1,0,Car,1,6050.0,6050.0,,
1267,2023-11-11,2023,11,1,1,Bike,1,1650.0,1650.0,,
1268,2023-11-11,2023,11,1,1,Car,2,6050.0,12100.0,,
1269,2023-11-11,2023,11,1,1,Bike,2,1650.0,3300.0,,
1270,2023-11-11,2023,11,1,1,Car,4,6050.0,24200.0,,
1271,2023-11-11,2023,11,1,1,Bike,3,1650.0,4950.0,,
1272,2023-11-11,2023,11,1,1,Bike,3,1650.0,4950.0,,
1273,2023-11-12,2023,11,1,1,Bike,3,1650.0,4950.0,,
1274,2023-11-12,2023,11,1,1,Bike,4,1650.0,6600.0,,
1275,2023-11-12,2023,11,1,1,Bike,3,1650.0,4950.0,,
1276,2023-11-12,2023,11,1,1,Car,2,6050.0,12100.0,,
1277,2023-11-12,2023,11,1,1,Bike,3,1650.0,4950.0,,
1278,2023-11-12,2023,11,1,1,Bike,4,1650.0,6600.0,,
1279,2023-11-13,2023,11,1,0,Car,3,6050.0,18150.0,,
1280,2023-11-13,2023,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
1281,2023-11-13,2023,11,1,0,Car,1,6050.0,6050.0,,
1282,2023-11-13,2023,11,1,0,Car,1,6050.0,6050.0,,
1283,2023-11-13,2023,11,1,0,Bike,2,1650.0,3300.0,,
1284,2023-11-14,2023,11,1,0,Bike,1,1650.0,1650.0,,
1285,2023-11-14,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1286,2023-11-14,2023,11,1,0,Bike,1,1650.0,1650.0,,
1287,2023-11-14,2023,11,1,0,Bike,3,1650.0,4950.0,,
1288,2023-11-14,2023,11,1,0,Bike,2,1650.0,3300.0,,
1289,2023-11-14,2023,11,1,0,Bike,1,1650.0,1650.0,,
1290,2023-11-14,2023,11,1,0,Bike,4,1650.0,6600.0,,
1291,2023-11-15,2023,11,1,0,Bike,2,1650.0,3300.0,,
1292,2023-11-15,2023,11,1,0,Bike,4,1650.0,6600.0,,
1293,2023-11-15,2023,11,1,0,Bike,4,1650.0,6600.0,,
1294,2023-11-15,2023,11,1,0,Car,2,6050.0,12100.0,,
1295,2023-11-15,2023,11,1,0,Bike,4,1650.0,6600.0,,
1296,2023-11-15,2023,11,1,0,Bike,4,1650.0,6600.0,,
1297,2023-11-15,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1298,2023-11-15,2023,11,1,0,Car,2,6050.0,12100.0,,
1299,2023-11-16,2023,11,1,0,Car,3,6050.0,18150.0,,
1300,2023-11-16,2023,11,1,0,Bike,2,1650.0,3300.0,,
1301,2023-11-16,2023,11,1,0,Bike,3,1650.0,4950.0,,
1302,2023-11-16,2023,11,1,0,Bike,2,1650.0,3300.0,,
1303,2023-11-16,2023,11,1,0,Bike,2,1650.0,3300.0,,
1304,2023-11-16,2023,11,1,0,Bike,4,1650.0,6600.0,,
1305,2023-11-17,2023,11,1,0,Car,2,6050.0,12100.0,,
1306,2023-11-17,2023,11,1,0,Bike,3,1650.0,4950.0,,
1307,2023-11-17,2023,11,1,0,Car,2,6050.0,12100.0,,
1308,2023-11-17,2023,11,1,0,Bike,3,1650.0,4950.0,,
1309,2023-11-17,2023,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
1310,2023-11-18,2023,11,1,1,Bike,3,1650.0,4950.0,,
1311,2023-11-18,2023,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
1312,2023-11-18,2023,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
1313,2023-11-18,2023,11,1,1,Car,2,6050.0,12100.0,,
1314,2023-11-19,2023,11,1,1,Car,4,6050.0,24200.0,,
1315,2023-11-19,2023,11,1,1,Bike,4,1650.0,6600.0,,
1316,2023-11-19,2023,11,1,1,Car,2,6050.0,12100.0,,
1317,2023-11-19,2023,11,1,1,Car,4,6050.0,24200.0,,
1318,2023-11-20,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1319,2023-11-20,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1320,2023-11-20,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1321,2023-11-20,2023,11,1,0,Bike,4,1650.0,6600.0,,
1322,2023-11-21,2023,11,1,0,Car,1,6050.0,6050.0,,
1323,2023-11-21,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1324,2023-11-21,2023,11,1,0,Car,1,6050.0,6050.0,,
1325,2023-11-21,2023,11,1,0,Tuk Tuk,4,3300.0,13200.0,,
1326,2023-11-21,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1327,2023-11-21,2023,11,1,0,Bike,2,1650.0,3300.0,,
1328,2023-11-21,2023,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
1329,2023-11-21,2023,11,1,0,Car,2,6050.0,12100.0,,
1330,2023-11-21,2023,11,1,0,Bike,3,1650.0,4950.0,,
1331,2023-11-21,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1332,2023-11-21,2023,11,1,0,Car,1,6050.0,6050.0,,
1333,2023-11-21,2023,11,1,0,Car,3,6050.0,18150.0,,
1334,2023-11-21,2023,11,1,0,Bike,3,1650.0,4950.0,,
1335,2023-11-22,2023,11,1,0,Car,1,6050.0,6050.0,,
1336,2023-11-22,2023,11,1,0,Bike,1,1650.0,1650.0,,
1337,2023-11-22,2023,11,1,0,Car,1,6050.0,6050.0,,
1338,2023-11-22,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1339,2023-11-22,2023,11,1,0,Car,2,6050.0,12100.0,,
1340,2023-11-23,2023,11,1,0,Bike,1,1650.0,1650.0,,
1341,2023-11-23,2023,11,1,0,Car,2,6050.0,12100.0,,
1342,2023-11-23,2023,11,1,0,Bike,3,1650.0,4950.0,,
1343,2023-11-23,2023,11,1,0,Bike,3,1650.0,4950.0,,
1344,2023-11-23,2023,11,1,0,Bike,3,1650.0,4950.0,,
1345,2023-11-23,2023,11,1,0,Bike,4,1650.0,6600.0,,
1346,2023-11-23,2023,11,1,0,Bike,2,1650.0,3300.0,,
1347,2023-11-23,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1348,2023-11-23,2023,11,1,0,Car,2,6050.0,12100.0,,
1349,2023-11-23,2023,11,1,0,Car,2,6050.0,12100.0,,
1350,2023-11-24,2023,11,1,0,Bike,2,1650.0,3300.0,,
1351,2023-11-24,2023,11,1,0,Bike,1,1650.0,1650.0,,
1352,2023-11-24,2023,11,1,0,Bike,4,1650.0,6600.0,,
1353,2023-11-24,2023,11,1,0,Car,1,6050.0,6050.0,,
1354,2023-11-24,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1355,2023-11-24,2023,11,1,0,Bike,2,1650.0,3300.0,,
1356,2023-11-24,2023,11,1,0,Bike,2,1650.0,3300.0,,
1357,2023-11-24,2023,11,1,0,Car,4,6050.0,24200.0,,
1358,2023-11-24,2023,11,1,0,Car,3,6050.0,18150.0,,
1359,2023-11-25,2023,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
1360,2023-11-25,2023,11,1,1,Tuk Tuk,4,3300.0,13200.0,,
1361,2023-11-25,2023,11,1,1,Bike,3,1650.0,4950.0,,
1362,2023-11-26,2023,11,1,1,Bike,4,1650.0,6600.0,,
1363,2023-11-26,2023,11,1,1,Bike,3,1650.0,4950.0,,
1364,2023-11-26,2023,11,1,1,Car,4,6050.0,24200.0,,
1365,2023-11-26,2023,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
1366,2023-11-26,2023,11,1,1,Tuk Tuk,3,3300.0,9900.0,,
1367,2023-11-26,2023,11,1,1,Bike,2,1650.0,3300.0,,
1368,2023-11-26,2023,11,1,1,Car,1,6050.0,6050.0,,
1369,2023-11-26,2023,11,1,1,Tuk Tuk,1,3300.0,3300.0,,
1370,2023-11-26,2023,11,1,1,Tuk Tuk,4,3300.0,13200.0,,
1371,2023-11-26,2023,11,1,1,Bike,1,1650.0,1650.0,,
1372,2023-11-26,2023,11,1,1,Car,1,6050.0,6050.0,,
1373,2023-11-26,2023,11,1,1,Car,3,6050.0,18150.0,,
1374,2023-11-26,2023,11,1,1,Bike,3,1650.0,4950.0,,
1375,2023-11-27,2023,11,1,0,Car,2,6050.0,12100.0,,
1376,2023-11-27,2023,11,1,0,Car,2,6050.0,12100.0,,
1377,2023-11-27,2023,11,1,0,Car,3,6050.0,18150.0,,
1378,2023-11-28,2023,11,1,0,Bike,3,1650.0,4950.0,,
1379,2023-11-28,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1380,2023-11-28,2023,11,1,0,Bike,4,1650.0,6600.0,,
1381,2023-11-28,2023,11,1,0,Car,1,6050.0,6050.0,,
1382,2023-11-29,2023,11,1,0,Car,2,6050.0,12100.0,,
1383,2023-11-29,2023,11,1,0,Bike,4,1650.0,6600.0,,
1384,2023-11-29,2023,11,1,0,Tuk Tuk,3,3300.0,9900.0,,
1385,2023-11-29,2023,11,1,0,Bike,2,1650.0,3300.0,,
1386,2023-11-29,2023,11,1,0,Tuk Tuk,2,3300.0,6600.0,,
1387,2023-11-29,2023,11,1,0,Bike,1,1650.0,1650.0,,
1388,2023-11-29,2023,11,1,0,Bike,1,1650.0,1650.0,,
1389,2023-11-29,2023,11,1,0,Car,3,6050.0,18150.0,,
1390,2023-11-30,2023,11,1,0,Bike,1,1650.0,1650.0,,
1391,2023-11-30,2023,11,1,0,Car,2,6050.0,12100.0,,
1392,2023-11-30,2023,11,1,0,Bike,3,1650.0,4950.0,,
1393,2023-11-30,2023,11,1,0,Car,2,6050.0,12100.0,,
1394,2023-11-30,2023,11,1,0,Tuk Tuk,1,3300.0,3300.0,,
1395,2023-12-01,2023,12,1,0,Bike,4,1650.0,6600.0,,
1396,2023-12-01,2023,12,1,0,Car,2,6050.0,12100.0,,
1397,2023-12-01,2023,12,1,0,Bike,4,1650.0,6600.0,,
1398,2023-12-01,2023,12,1,0,Bike,3,1650.0,4950.0,,
1399,2023-12-01,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1400,2023-12-02,2023,12,1,1,Bike,2,1650.0,3300.0,,
1401,2023-12-02,2023,12,1,1,Bike,4,1650.0,6600.0,,
1402,2023-12-02,2023,12,1,1,Car,3,6050.0,18150.0,,
1403,2023-12-02,2023,12,1,1,Tuk Tuk,1,3300.0,3300.0,,
1404,2023-12-03,2023,12,1,1,Car,4,6050.0,24200.0,,
1405,2023-12-03,2023,12,1,1,Tuk Tuk,3,3300.0,9900.0,,
1406,2023-12-03,2023,12,1,1,Car,3,6050.0,18150.0,,
1407,2023-12-03,2023,12,1,1,Tuk Tuk,3,3300.0,9900.0,,
1408,2023-12-03,2023,12,1,1,Bike,4,1650.0,6600.0,,
1409,2023-12-03,2023,12,1,1,Bike,2,1650.0,3300.0,,
1410,2023-12-04,2023,12,1,0,Car,1,6050.0,6050.0,,
1411,2023-12-04,2023,12,1,0,Tuk Tuk,1,3300.0,3300.0,,
1412,2023-12-04,2023,12,1,0,Bike,2,1650.0,3300.0,,
1413,2023-12-04,2023,12,1,0,Bike,2,1650.0,3300.0,,
1414,2023-12-04,2023,12,1,0,Car,1,6050.0,6050.0,,
1415,2023-12-05,2023,12,1,0,Car,2,6050.0,12100.0,,
1416,2023-12-05,2023,12,1,0,Car,2,6050.0,12100.0,,
1417,2023-12-05,2023,12,1,0,Tuk Tuk,1,3300.0,3300.0,,
1418,2023-12-05,2023,12,1,0,Tuk Tuk,2,3300.0,6600.0,,
1419,2023-12-06,2023,12,1,0,Bike,1,1650.0,1650.0,,
1420,2023-12-06,2023,12,1,0,Bike,3,1650.0,4950.0,,
1421,2023-12-06,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1422,2023-12-06,2023,12,1,0,Car,2,6050.0,12100.0,,
1423,2023-12-06,2023,12,1,0,Tuk Tuk,1,3300.0,3300.0,,
1424,2023-12-06,2023,12,1,0,Bike,2,1650.0,3300.0,,
1425,2023-12-06,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1426,2023-12-06,2023,12,1,0,Bike,4,1650.0,6600.0,,
1427,2023-12-07,2023,12,1,0,Car,3,6050.0,18150.0,,
1428,2023-12-07,2023,12,1,0,Car,2,6050.0,12100.0,,
1429,2023-12-07,2023,12,1,0,Bike,4,1650.0,6600.0,,
1430,2023-12-07,2023,12,1,0,Bike,1,1650.0,1650.0,,
1431,2023-12-07,2023,12,1,0,Bike,4,1650.0,6600.0,,
1432,2023-12-07,2023,12,1,0,Car,2,6050.0,12100.0,,
1433,2023-12-07,2023,12,1,0,Car,4,6050.0,24200.0,,
1434,2023-12-08,2023,12,1,0,Bike,3,1650.0,4950.0,,
1435,2023-12-08,2023,12,1,0,Bike,4,1650.0,6600.0,,
1436,2023-12-08,2023,12,1,0,Bike,1,1650.0,1650.0,,
1437,2023-12-08,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1438,2023-12-08,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1439,2023-12-08,2023,12,1,0,Bike,3,1650.0,4950.0,,
1440,2023-12-08,2023,12,1,0,Bike,1,1650.0,1650.0,,
1441,2023-12-08,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1442,2023-12-08,2023,12,1,0,Bike,4,1650.0,6600.0,,
1443,2023-12-09,2023,12,1,1,Bike,1,1650.0,1650.0,,
1444,2023-12-09,2023,12,1,1,Tuk Tuk,1,3300.0,3300.0,,
1445,2023-12-09,2023,12,1,1,Tuk Tuk,2,3300.0,6600.0,,
1446,2023-12-09,2023,12,1,1,Tuk Tuk,4,3300.0,13200.0,,
1447,2023-12-09,2023,12,1,1,Bike,1,1650.0,1650.0,,
1448,2023-12-09,2023,12,1,1,Tuk Tuk,2,3300.0,6600.0,,
1449,2023-12-10,2023,12,1,1,Bike,2,1650.0,3300.0,,
1450,2023-12-10,2023,12,1,1,Tuk Tuk,2,3300.0,6600.0,,
1451,2023-12-10,2023,12,1,1,Tuk Tuk,4,3300.0,13200.0,,
1452,2023-12-10,2023,12,1,1,Bike,3,1650.0,4950.0,,
1453,2023-12-10,2023,12,1,1,Car,2,6050.0,12100.0,,
1454,2023-12-10,2023,12,1,1,Car,2,6050.0,12100.0,,
1455,2023-12-10,2023,12,1,1,Car,2,6050.0,12100.0,,
1456,2023-12-10,2023,12,1,1,Car,2,6050.0,12100.0,,
1457,2023-12-11,2023,12,1,0,Car,3,6050.0,18150.0,,
1458,2023-12-11,2023,12,1,0,Bike,4,1650.0,6600.0,,
1459,2023-12-11,2023,12,1,0,Car,2,6050.0,12100.0,,
1460,2023-12-11,2023,12,1,0,Bike,4,1650.0,6600.0,,
1461,2023-12-11,2023,12,1,0,Car,3,6050.0,18150.0,,
1462,2023-12-11,2023,12,1,0,Car,1,6050.0,6050.0,,
1463,2023-12-11,2023,12,1,0,Car,1,6050.0,6050.0,,
1464,2023-12-11,2023,12,1,0,Tuk Tuk,1,3300.0,3300.0,,
1465,2023-12-12,2023,12,1,0,Bike,1,1650.0,1650.0,,
1466,2023-12-13,2023,12,1,0,Car,3,6050.0,18150.0,,
1467,2023-12-13,2023,12,1,0,Car,3,6050.0,18150.0,,
1468,2023-12-13,2023,12,1,0,Bike,1,1650.0,1650.0,,
1469,2023-12-13,2023,12,1,0,Bike,2,1650.0,3300.0,,
1470,2023-12-13,2023,12,1,0,Bike,4,1650.0,6600.0,,
1471,2023-12-13,2023,12,1,0,Bike,1,1650.0,1650.0,,
1472,2023-12-14,2023,12,1,0,Car,4,6050.0,24200.0,,
1473,2023-12-14,2023,12,1,0,Bike,1,1650.0,1650.0,,
1474,2023-12-14,2023,12,1,0,Bike,3,1650.0,4950.0,,
1475,2023-12-14,2023,12,1,0,Bike,3,1650.0,4950.0,,
1476,2023-12-14,2023,12,1,0,Bike,3,1650.0,4950.0,,
1477,2023-12-15,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1478,2023-12-15,2023,12,1,0,Car,4,6050.0,24200.0,,
1479,2023-12-15,2023,12,1,0,Tuk Tuk,2,3300.0,6600.0,,
1480,2023-12-15,2023,12,1,0,Car,4,6050.0,24200.0,,
1481,2023-12-15,2023,12,1,0,Bike,4,1650.0,6600.0,,
1482,2023-12-15,2023,12,1,0,Bike,3,1650.0,4950.0,,
1483,2023-12-15,2023,12,1,0,Bike,1,1650.0,1650.0,,
1484,2023-12-16,2023,12,1,1,Bike,2,1650.0,3300.0,,
1485,2023-12-16,2023,12,1,1,Bike,2,1650.0,3300.0,,
1486,2023-12-16,2023,12,1,1,Bike,3,1650.0,4950.0,,
1487,2023-12-16,2023,12,1,1,Bike,3,1650.0,4950.0,,
1488,2023-12-16,2023,12,1,1,Car,3,6050.0,18150.0,,
1489,2023-12-16,2023,12,1,1,Car,4,6050.0,24200.0,,
1490,2023-12-16,2023,12,1,1,Car,2,6050.0,12100.0,,
1491,2023-12-17,2023,12,1,1,Car,2,6050.0,12100.0,,
1492,2023-12-17,2023,12,1,1,Bike,3,1650.0,4950.0,,
1493,2023-12-17,2023,12,1,1,Bike,1,1650.0,1650.0,,
1494,2023-12-17,2023,12,1,1,Tuk Tuk,1,3300.0,3300.0,,
1495,2023-12-17,2023,12,1,1,Tuk Tuk,2,3300.0,6600.0,,
1496,2023-12-18,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1497,2023-12-18,2023,12,1,0,Car,2,6050.0,12100.0,,
1498,2023-12-18,2023,12,1,0,Car,3,6050.0,18150.0,,
1499,2023-12-18,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1500,2023-12-18,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1501,2023-12-19,2023,12,1,0,Car,1,6050.0,6050.0,,
1502,2023-12-19,2023,12,1,0,Tuk Tuk,3,3300.0,9900.0,,
1503,2023-12-19,2023,12,1,0,Car,1,6050.0,6050.0,,
1504,2023-12-19,2023,12,1,0,Car,1,6050.0,6050.0,,
1505,2023-12-19,2023,12,1,0,Car,2,6050.0,12100.0,,
1506,2023-12-20,2023,12,1,0,Car,4,6050.0,24200.0,,
1507,2023-12-20,2023,12,1,0,Bike,2,1650.0,3300.0,,
1508,2023-12-20,2023,12,1,0,Tuk Tuk,4,3300.0,13200.0,,
1509,2023-12-20,2023,12,1,0,Car,2,6050.0,12100.0,,
